year,country_code,country,indicator,value
2005,THA,Thailand,Government revenue (% of GDP),21.752802678167
2005,THA,Thailand,Gross public debt (% of GDP),45.461637460602
2005,THA,Thailand,Interest on public debt (% of GDP),1.2183087250675
2005,THA,Thailand,Primary balance (% of GDP),3.3913489045727
2005,THA,Thailand,Primary expenditure (% of GDP),18.361453773594
2005,THA,Thailand,Real GDP growth rate (%),4.1876384288434
2005,THA,Thailand,Real long-term bond yield (%),0.92827256153139
2006,THA,Thailand,Government expenditure (% of GDP),18.738914792163
2006,THA,Thailand,Government revenue (% of GDP),20.60557458719
2006,THA,Thailand,Gross public debt (% of GDP),39.177385154129
2006,THA,Thailand,Interest on public debt (% of GDP),1.3664510839541
2006,THA,Thailand,Primary balance (% of GDP),3.2331108789806
2006,THA,Thailand,Primary expenditure (% of GDP),17.372463708209
2006,THA,Thailand,Real GDP growth rate (%),4.9678108924611
2006,THA,Thailand,Real long-term bond yield (%),0.68595811518325
2007,THA,Thailand,Government expenditure (% of GDP),19.999056128919
2007,THA,Thailand,Government revenue (% of GDP),20.21900070295
2007,THA,Thailand,Gross public debt (% of GDP),35.985227317943
2007,THA,Thailand,Interest on public debt (% of GDP),1.0551932387901
2007,THA,Thailand,Primary balance (% of GDP),1.2751378128206
2007,THA,Thailand,Primary expenditure (% of GDP),18.943862890129
2007,THA,Thailand,Real GDP growth rate (%),5.4351516905081
2007,THA,Thailand,Real long-term bond yield (%),2.7883333333334
2008,THA,Thailand,Government expenditure (% of GDP),19.226325815349
2008,THA,Thailand,Government revenue (% of GDP),20.02735869264
2008,THA,Thailand,Gross public debt (% of GDP),34.946688897869
2008,THA,Thailand,Interest on public debt (% of GDP),1.1111235407697
2008,THA,Thailand,Primary balance (% of GDP),1.9121564180599
2008,THA,Thailand,Primary expenditure (% of GDP),18.11520227458
2008,THA,Thailand,Real GDP growth rate (%),1.7256988486633
2008,THA,Thailand,Real long-term bond yield (%),-2.8263181076673
2009,THA,Thailand,Government expenditure (% of GDP),21.721836478278
2009,THA,Thailand,Government revenue (% of GDP),19.507862616745
2009,THA,Thailand,Gross public debt (% of GDP),42.364117136258
2009,THA,Thailand,Interest on public debt (% of GDP),1.0327050007849
2009,THA,Thailand,Primary balance (% of GDP),-1.1812688607476
2009,THA,Thailand,Primary expenditure (% of GDP),20.689131477493
2009,THA,Thailand,Real GDP growth rate (%),-0.69061823230058
2009,THA,Thailand,Real long-term bond yield (%),5.0539014111734
2010,THA,Thailand,Government expenditure (% of GDP),22.008857503187
2010,THA,Thailand,Government revenue (% of GDP),20.939152991534
2010,THA,Thailand,Gross public debt (% of GDP),39.831361826195
2010,THA,Thailand,Interest on public debt (% of GDP),1.1014931893861
2010,THA,Thailand,Primary balance (% of GDP),0.03178867773325
2010,THA,Thailand,Primary expenditure (% of GDP),20.907364313801
2010,THA,Thailand,Real GDP growth rate (%),7.5133905326163
2010,THA,Thailand,Real long-term bond yield (%),0.42744305772238
2011,THA,Thailand,Government expenditure (% of GDP),21.113401269366
2011,THA,Thailand,Government revenue (% of GDP),21.207542801651
2011,THA,Thailand,Gross public debt (% of GDP),39.115938099962
2011,THA,Thailand,Interest on public debt (% of GDP),1.1908842927719
2011,THA,Thailand,Primary balance (% of GDP),1.2850258250562
2011,THA,Thailand,Primary expenditure (% of GDP),19.922516976594
2011,THA,Thailand,Real GDP growth rate (%),0.84013208305334
2011,THA,Thailand,Real long-term bond yield (%),-0.52353962980098
2012,THA,Thailand,Government expenditure (% of GDP),22.251298313929
2012,THA,Thailand,Government revenue (% of GDP),21.39081876275
2012,THA,Thailand,Gross public debt (% of GDP),41.929723248311
2012,THA,Thailand,Interest on public debt (% of GDP),1.2098398233117
2012,THA,Thailand,Primary balance (% of GDP),0.34936027213292
2012,THA,Thailand,Primary expenditure (% of GDP),21.041458490617
2012,THA,Thailand,Real GDP growth rate (%),7.2427962024964
2012,THA,Thailand,Real long-term bond yield (%),0.49763411529373
2013,THA,Thailand,Government expenditure (% of GDP),21.64714412857
2013,THA,Thailand,Government revenue (% of GDP),22.232089675315
2013,THA,Thailand,Gross public debt (% of GDP),42.190422332296
2013,THA,Thailand,Interest on public debt (% of GDP),1.1191863689926
2013,THA,Thailand,Primary balance (% of GDP),1.7041319157382
2013,THA,Thailand,Primary expenditure (% of GDP),20.527957759577
2013,THA,Thailand,Real GDP growth rate (%),2.6874955632056
2013,THA,Thailand,Real long-term bond yield (%),1.7115163425807
2014,THA,Thailand,Government expenditure (% of GDP),22.198182820904
2014,THA,Thailand,Government revenue (% of GDP),21.4863258521
2014,THA,Thailand,Gross public debt (% of GDP),43.3346002639
2014,THA,Thailand,Interest on public debt (% of GDP),1.1240234859583
2014,THA,Thailand,Primary balance (% of GDP),0.41216651715475
2014,THA,Thailand,Primary expenditure (% of GDP),21.074159334945
2014,THA,Thailand,Real GDP growth rate (%),0.98446886361954
2014,THA,Thailand,Real long-term bond yield (%),0.83471050972195
2015,THA,Thailand,Government expenditure (% of GDP),22.291235015032
2015,THA,Thailand,Government revenue (% of GDP),22.463888052309
2015,THA,Thailand,Gross public debt (% of GDP),42.558701233714
2015,THA,Thailand,Interest on public debt (% of GDP),1.0062742088779
2015,THA,Thailand,Primary balance (% of GDP),1.1789272461546
2015,THA,Thailand,Primary expenditure (% of GDP),21.284960806154
2015,THA,Thailand,Real GDP growth rate (%),3.1340472491162
2015,THA,Thailand,Real long-term bond yield (%),3.3994421932487
2016,THA,Thailand,Government expenditure (% of GDP),21.371829343176
2016,THA,Thailand,Government revenue (% of GDP),21.770223005934
2016,THA,Thailand,Gross public debt (% of GDP),41.745392200111
2016,THA,Thailand,Interest on public debt (% of GDP),0.85209855598031
2016,THA,Thailand,Primary balance (% of GDP),1.2504922187378
2016,THA,Thailand,Primary expenditure (% of GDP),20.519730787196
2016,THA,Thailand,Real GDP growth rate (%),3.4351577169218
2016,THA,Thailand,Real long-term bond yield (%),2.4608065713724
2017,THA,Thailand,Government expenditure (% of GDP),21.495317578821
2017,THA,Thailand,Government revenue (% of GDP),21.096768406609
2017,THA,Thailand,Gross public debt (% of GDP),41.777662241268
2017,THA,Thailand,Interest on public debt (% of GDP),0.94198391989675
2017,THA,Thailand,Primary balance (% of GDP),0.54343474768475
2017,THA,Thailand,Primary expenditure (% of GDP),20.553333658924
2017,THA,Thailand,Real GDP growth rate (%),4.1776810321001
2017,THA,Thailand,Real long-term bond yield (%),1.658875897576
2018,THA,Thailand,Government expenditure (% of GDP),21.296926285301
2018,THA,Thailand,Government revenue (% of GDP),21.472644009723
2018,THA,Thailand,Gross public debt (% of GDP),41.940783855835
2018,THA,Thailand,Interest on public debt (% of GDP),1.0208166347878
2018,THA,Thailand,Primary balance (% of GDP),1.1965343592095
2018,THA,Thailand,Primary expenditure (% of GDP),20.276109650513
2018,THA,Thailand,Real GDP growth rate (%),4.2228702874607
2018,THA,Thailand,Real long-term bond yield (%),1.4176904156064
2019,THA,Thailand,Government expenditure (% of GDP),20.559964444951
2019,THA,Thailand,Government revenue (% of GDP),20.981355256706
2019,THA,Thailand,Gross public debt (% of GDP),41.063067533851
2019,THA,Thailand,Interest on public debt (% of GDP),1.0162326418727
2019,THA,Thailand,Primary balance (% of GDP),1.4376234536279
2019,THA,Thailand,Primary expenditure (% of GDP),19.543731803078
2019,THA,Thailand,Real GDP growth rate (%),2.1145577962828
2019,THA,Thailand,Real long-term bond yield (%),0.77220255799123
2020,THA,Thailand,Government expenditure (% of GDP),24.883708092213
2020,THA,Thailand,Government revenue (% of GDP),20.421197657825
2020,THA,Thailand,Gross public debt (% of GDP),49.419697703295
2020,THA,Thailand,Interest on public debt (% of GDP),0.96832531011043
2020,THA,Thailand,Primary balance (% of GDP),-3.494185124277
2020,THA,Thailand,Primary expenditure (% of GDP),23.915382782102
2020,THA,Thailand,Real GDP growth rate (%),-6.0500384685162
2020,THA,Thailand,Real long-term bond yield (%),2.1676878338626
2021,THA,Thailand,Government expenditure (% of GDP),26.767125140264
2021,THA,Thailand,Government revenue (% of GDP),20.021348988503
2021,THA,Thailand,Gross public debt (% of GDP),58.337041917322
2021,THA,Thailand,Interest on public debt (% of GDP),1.2615606237943
2021,THA,Thailand,Primary balance (% of GDP),-5.4842155279665
2021,THA,Thailand,Primary expenditure (% of GDP),25.505564516469
2021,THA,Thailand,Real GDP growth rate (%),1.5519418842317
2021,THA,Thailand,Real long-term bond yield (%),0.26871097065881
2022,THA,Thailand,Government expenditure (% of GDP),24.516739943393
2022,THA,Thailand,Government revenue (% of GDP),20.05637742075
2022,THA,Thailand,Gross public debt (% of GDP),60.521527830648
2022,THA,Thailand,Interest on public debt (% of GDP),1.3189747046621
2022,THA,Thailand,Primary balance (% of GDP),-3.1413878179811
2022,THA,Thailand,Primary expenditure (% of GDP),23.197765238731
2022,THA,Thailand,Real GDP growth rate (%),2.5116662131206
2022,THA,Thailand,Real long-term bond yield (%),-4.3274122843432
2023,THA,Thailand,Government expenditure (% of GDP),22.861373430886
2023,THA,Thailand,Government revenue (% of GDP),20.886865965876
2023,THA,Thailand,Gross public debt (% of GDP),62.439605421677
2023,THA,Thailand,Interest on public debt (% of GDP),1.1657428238416
2023,THA,Thailand,Primary balance (% of GDP),-0.80876464116787
2023,THA,Thailand,Primary expenditure (% of GDP),21.695630607044
2023,THA,Thailand,Real GDP growth rate (%),1.8728192001774
2023,THA,Thailand,Real long-term bond yield (%),0.77197376453831
2005,VNM,Vietnam,Government expenditure (% of GDP),20.625451258224
2005,VNM,Vietnam,Government revenue (% of GDP),19.671525463582
2005,VNM,Vietnam,Gross public debt (% of GDP),28.669144306164
2005,VNM,Vietnam,Interest on public debt (% of GDP),0.57051650532536
2005,VNM,Vietnam,Primary balance (% of GDP),-0.38340928931644
2005,VNM,Vietnam,Primary expenditure (% of GDP),20.054934752898
2005,VNM,Vietnam,Real GDP growth rate (%),7.5472557754315
2006,VNM,Vietnam,Government expenditure (% of GDP),20.533837246808
2006,VNM,Vietnam,Government revenue (% of GDP),20.734417116306
2006,VNM,Vietnam,Gross public debt (% of GDP),30.248264651583
2006,VNM,Vietnam,Interest on public debt (% of GDP),0.59092260714817
2006,VNM,Vietnam,Primary balance (% of GDP),0.79150247664617
2006,VNM,Vietnam,Primary expenditure (% of GDP),19.94291463966
2006,VNM,Vietnam,Real GDP growth rate (%),6.9779748820431
2007,VNM,Vietnam,Government expenditure (% of GDP),22.296634999819
2007,VNM,Vietnam,Government revenue (% of GDP),20.557939536028
2007,VNM,Vietnam,Gross public debt (% of GDP),32.209522437134
2007,VNM,Vietnam,Interest on public debt (% of GDP),0.79972160564044
2007,VNM,Vietnam,Primary balance (% of GDP),-0.93897385815056
2007,VNM,Vietnam,Primary expenditure (% of GDP),21.496913394179
2007,VNM,Vietnam,Real GDP growth rate (%),7.1294934867611
2008,VNM,Vietnam,Government expenditure (% of GDP),21.380004971112
2008,VNM,Vietnam,Government revenue (% of GDP),20.932817886528
2008,VNM,Vietnam,Gross public debt (% of GDP),31.045295828163
2008,VNM,Vietnam,Interest on public debt (% of GDP),0.81532946701233
2008,VNM,Vietnam,Primary balance (% of GDP),0.36814238242773
2008,VNM,Vietnam,Primary expenditure (% of GDP),20.5646755041
2008,VNM,Vietnam,Real GDP growth rate (%),5.6617868726865
2009,VNM,Vietnam,Government expenditure (% of GDP),24.974788159096
2009,VNM,Vietnam,Government revenue (% of GDP),20.15049329593
2009,VNM,Vietnam,Gross public debt (% of GDP),36.170225798857
2009,VNM,Vietnam,Interest on public debt (% of GDP),0.89199159287358
2009,VNM,Vietnam,Primary balance (% of GDP),-3.9323032702926
2009,VNM,Vietnam,Primary expenditure (% of GDP),24.082796566223
2009,VNM,Vietnam,Real GDP growth rate (%),5.3978714501811
2010,VNM,Vietnam,Government expenditure (% of GDP),23.7205912605
2010,VNM,Vietnam,Government revenue (% of GDP),21.469685722509
2010,VNM,Vietnam,Gross public debt (% of GDP),37.286045619472
2010,VNM,Vietnam,Interest on public debt (% of GDP),0.92706036096965
2010,VNM,Vietnam,Primary balance (% of GDP),-1.3238451770211
2010,VNM,Vietnam,Primary expenditure (% of GDP),22.793530899531
2010,VNM,Vietnam,Real GDP growth rate (%),6.4232673764875
2011,VNM,Vietnam,Government expenditure (% of GDP),21.223818928346
2011,VNM,Vietnam,Government revenue (% of GDP),20.322863054064
2011,VNM,Vietnam,Gross public debt (% of GDP),36.184951203048
2011,VNM,Vietnam,Interest on public debt (% of GDP),0.84144064086383
2011,VNM,Vietnam,Primary balance (% of GDP),-0.059515233418566
2011,VNM,Vietnam,Primary expenditure (% of GDP),20.382378287482
2011,VNM,Vietnam,Real GDP growth rate (%),6.4131687628127
2012,VNM,Vietnam,Government expenditure (% of GDP),23.466463095332
2012,VNM,Vietnam,Government revenue (% of GDP),18.004198465243
2012,VNM,Vietnam,Gross public debt (% of GDP),38.329803431473
2012,VNM,Vietnam,Interest on public debt (% of GDP),0.97904583502274
2012,VNM,Vietnam,Primary balance (% of GDP),-4.4832187950663
2012,VNM,Vietnam,Primary expenditure (% of GDP),22.48741726031
2012,VNM,Vietnam,Real GDP growth rate (%),5.5045447934931
2013,VNM,Vietnam,Government expenditure (% of GDP),24.457023476102
2013,VNM,Vietnam,Government revenue (% of GDP),18.492997678345
2013,VNM,Vietnam,Gross public debt (% of GDP),41.412897597005
2013,VNM,Vietnam,Interest on public debt (% of GDP),1.2089442025088
2013,VNM,Vietnam,Primary balance (% of GDP),-4.7550815952485
2013,VNM,Vietnam,Primary expenditure (% of GDP),23.248079273593
2013,VNM,Vietnam,Real GDP growth rate (%),5.5535106569421
2014,VNM,Vietnam,Government expenditure (% of GDP),22.754927927582
2014,VNM,Vietnam,Government revenue (% of GDP),17.738238931503
2014,VNM,Vietnam,Gross public debt (% of GDP),43.642335040715
2014,VNM,Vietnam,Interest on public debt (% of GDP),1.3517839130502
2014,VNM,Vietnam,Primary balance (% of GDP),-3.6649050830285
2014,VNM,Vietnam,Primary expenditure (% of GDP),21.403144014532
2014,VNM,Vietnam,Real GDP growth rate (%),6.4222433266128
2015,VNM,Vietnam,Government expenditure (% of GDP),24.173593582387
2015,VNM,Vietnam,Government revenue (% of GDP),19.190369899485
2015,VNM,Vietnam,Gross public debt (% of GDP),46.116619567477
2015,VNM,Vietnam,Interest on public debt (% of GDP),1.5799823757546
2015,VNM,Vietnam,Primary balance (% of GDP),-3.4032413071478
2015,VNM,Vietnam,Primary expenditure (% of GDP),22.593611206633
2015,VNM,Vietnam,Real GDP growth rate (%),6.9871542312083
2016,VNM,Vietnam,Government expenditure (% of GDP),22.230676613966
2016,VNM,Vietnam,Government revenue (% of GDP),19.066705832375
2016,VNM,Vietnam,Gross public debt (% of GDP),47.879786292735
2016,VNM,Vietnam,Interest on public debt (% of GDP),1.5388691094994
2016,VNM,Vietnam,Primary balance (% of GDP),-1.6251016720921
2016,VNM,Vietnam,Primary expenditure (% of GDP),20.691807504467
2016,VNM,Vietnam,Real GDP growth rate (%),6.6900089025361
2017,VNM,Vietnam,Government expenditure (% of GDP),21.529306464588
2017,VNM,Vietnam,Government revenue (% of GDP),19.565299877879
2017,VNM,Vietnam,Gross public debt (% of GDP),46.621125239479
2017,VNM,Vietnam,Interest on public debt (% of GDP),1.552740419924
2017,VNM,Vietnam,Primary balance (% of GDP),-0.41126616678541
2017,VNM,Vietnam,Primary expenditure (% of GDP),19.976566044664
2017,VNM,Vietnam,Real GDP growth rate (%),6.940190409749
2018,VNM,Vietnam,Government expenditure (% of GDP),20.47975990209
2018,VNM,Vietnam,Government revenue (% of GDP),19.458707593621
2018,VNM,Vietnam,Gross public debt (% of GDP),43.798012985743
2018,VNM,Vietnam,Interest on public debt (% of GDP),1.5206642790544
2018,VNM,Vietnam,Primary balance (% of GDP),0.49961197058485
2018,VNM,Vietnam,Primary expenditure (% of GDP),18.959095623036
2018,VNM,Vietnam,Real GDP growth rate (%),7.4650067498713
2019,VNM,Vietnam,Government expenditure (% of GDP),19.811253673597
2019,VNM,Vietnam,Government revenue (% of GDP),19.414525577516
2019,VNM,Vietnam,Gross public debt (% of GDP),40.993333990119
2019,VNM,Vietnam,Interest on public debt (% of GDP),1.38915554303
2019,VNM,Vietnam,Primary balance (% of GDP),0.9924274469489
2019,VNM,Vietnam,Primary expenditure (% of GDP),18.422098130567
2019,VNM,Vietnam,Real GDP growth rate (%),7.3592627421945
2020,VNM,Vietnam,Government expenditure (% of GDP),21.251144059602
2020,VNM,Vietnam,Government revenue (% of GDP),18.38998962092
2020,VNM,Vietnam,Gross public debt (% of GDP),41.319086377455
2020,VNM,Vietnam,Interest on public debt (% of GDP),1.3234820356132
2020,VNM,Vietnam,Primary balance (% of GDP),-1.5376724030695
2020,VNM,Vietnam,Primary expenditure (% of GDP),19.927662023989
2020,VNM,Vietnam,Real GDP growth rate (%),2.8672205919351
2021,VNM,Vietnam,Government expenditure (% of GDP),20.124806012774
2021,VNM,Vietnam,Government revenue (% of GDP),18.692885365004
2021,VNM,Vietnam,Gross public debt (% of GDP),39.237181845864
2021,VNM,Vietnam,Interest on public debt (% of GDP),1.1991551409343
2021,VNM,Vietnam,Primary balance (% of GDP),-0.23276550683524
2021,VNM,Vietnam,Primary expenditure (% of GDP),18.92565087184
2021,VNM,Vietnam,Real GDP growth rate (%),2.5519266108721
2022,VNM,Vietnam,Government expenditure (% of GDP),18.335303161379
2022,VNM,Vietnam,Government revenue (% of GDP),19.011223670993
2022,VNM,Vietnam,Gross public debt (% of GDP),34.737226096829
2022,VNM,Vietnam,Interest on public debt (% of GDP),1.0062481902215
2022,VNM,Vietnam,Primary balance (% of GDP),1.6821686998359
2022,VNM,Vietnam,Primary expenditure (% of GDP),17.329054971157
2022,VNM,Vietnam,Real GDP growth rate (%),8.1235146013162
2023,VNM,Vietnam,Government expenditure (% of GDP),19.519997766626
2023,VNM,Vietnam,Government revenue (% of GDP),17.05672555456
2023,VNM,Vietnam,Gross public debt (% of GDP),34.370721048418
2023,VNM,Vietnam,Interest on public debt (% of GDP),0.87362178509663
2023,VNM,Vietnam,Primary balance (% of GDP),-1.5896504269699
2023,VNM,Vietnam,Primary expenditure (% of GDP),18.64637598153
2023,VNM,Vietnam,Real GDP growth rate (%),5.0464306908861
